page,status,score,severity,category,check,message,evidence
_includes/nav.html,FAIL,66,WARN,SEO,h1,Página sem H1 detectado.,
_includes/nav.html,FAIL,66,WARN,SEO_SCHEMA,jsonld_missing,Página sem JSON-LD.,
_includes/wa-widget.html,FAIL,66,FAIL,SEO,title,Página sem title válido.,
_includes/wa-widget.html,FAIL,66,FAIL,SEO,meta_description,Página sem meta description.,
_includes/wa-widget.html,FAIL,66,FAIL,SEO,canonical,Página sem canonical.,
_includes/wa-widget.html,FAIL,66,WARN,SEO,h1,Página sem H1 detectado.,
_includes/wa-widget.html,FAIL,66,WARN,SEO_SCHEMA,jsonld_missing,Página sem JSON-LD.,
_templates/base.html,FAIL,74,WARN,SEO,title_length,Title fora da faixa ideal.,{{ title }}
_templates/base.html,FAIL,74,WARN,SEO,meta_description_length,Meta description fora da faixa ideal.,{{ description }}
_templates/base.html,FAIL,74,FAIL,SEO,canonical_domain,Canonical fora do domínio oficial.,{{ canonical }}
_templates/base.html,FAIL,74,WARN,SEO,h1,Página sem H1 detectado.,
_templates/base.html,FAIL,74,FAIL,SEO_SCHEMA,jsonld_parse,JSON-LD inválido.,
almoco-morro-da-urca.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
almoco-morro-da-urca.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
almoco-morro-da-urca.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
almoco-morro-da-urca.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
almoco.html,WARN,94,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
almoco.html,WARN,94,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
almoco.html,WARN,94,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
cafe-da-manha-com-vista-rio-de-janeiro.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
cafe-da-manha-com-vista-rio-de-janeiro.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
cafe-da-manha-com-vista-rio-de-janeiro.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
cafe-da-manha-com-vista-rio-de-janeiro.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
cafe-da-manha-pao-de-acucar.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
cafe-da-manha-pao-de-acucar.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
cafe-da-manha-pao-de-acucar.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
cafe-da-manha-pao-de-acucar.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
cafe-da-manha.html,WARN,94,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
cafe-da-manha.html,WARN,94,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
cafe-da-manha.html,WARN,94,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
caipirinha-com-vista-rio.html,FAIL,66,FAIL,SEO,meta_description,Página sem meta description.,
caipirinha-com-vista-rio.html,FAIL,66,FAIL,SEO,canonical,Página sem canonical.,
caipirinha-com-vista-rio.html,FAIL,66,FAIL,SEO_SCHEMA,restaurant_type_array,Restaurant misturado em @type array.,
caipirinha-com-vista-rio.html,FAIL,66,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
caipirinha-com-vista-rio.html,FAIL,66,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
cardapio.html,WARN,92,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
cardapio.html,WARN,92,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
cardapio.html,WARN,92,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
cardapio.html,WARN,92,WARN,PERFORMANCE,many_inline_styles,31 blocos style.,
como-chegar.html,WARN,96,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
como-chegar.html,WARN,96,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
contato.html,FAIL,68,FAIL,SEO,meta_description,Página sem meta description.,
contato.html,FAIL,68,FAIL,SEO,canonical,Página sem canonical.,
contato.html,FAIL,68,FAIL,SEO_SCHEMA,restaurant_type_array,Restaurant misturado em @type array.,
contato.html,FAIL,68,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/almoco-morro-da-urca.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
en/almoco-morro-da-urca.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
en/almoco-morro-da-urca.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/almoco-morro-da-urca.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/almoco.html,WARN,94,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
en/almoco.html,WARN,94,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/almoco.html,WARN,94,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/breakfast-with-a-view-rio-de-janeiro.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
en/breakfast-with-a-view-rio-de-janeiro.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
en/breakfast-with-a-view-rio-de-janeiro.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/breakfast-with-a-view-rio-de-janeiro.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/cafe-da-manha-pao-de-acucar.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
en/cafe-da-manha-pao-de-acucar.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
en/cafe-da-manha-pao-de-acucar.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/cafe-da-manha-pao-de-acucar.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/cafe-da-manha.html,WARN,94,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
en/cafe-da-manha.html,WARN,94,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/cafe-da-manha.html,WARN,94,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/caipirinha-com-vista-rio.html,FAIL,66,FAIL,SEO,meta_description,Página sem meta description.,
en/caipirinha-com-vista-rio.html,FAIL,66,FAIL,SEO,canonical,Página sem canonical.,
en/caipirinha-com-vista-rio.html,FAIL,66,FAIL,SEO_SCHEMA,restaurant_type_array,Restaurant misturado em @type array.,
en/caipirinha-com-vista-rio.html,FAIL,66,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/caipirinha-com-vista-rio.html,FAIL,66,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/cardapio.html,FAIL,84,FAIL,SEO,meta_description,Página sem meta description.,
en/cardapio.html,FAIL,84,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
en/cardapio.html,FAIL,84,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/cardapio.html,FAIL,84,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/contato.html,FAIL,68,FAIL,SEO,meta_description,Página sem meta description.,
en/contato.html,FAIL,68,FAIL,SEO,canonical,Página sem canonical.,
en/contato.html,FAIL,68,FAIL,SEO_SCHEMA,restaurant_type_array,Restaurant misturado em @type array.,
en/contato.html,FAIL,68,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/entardecer.html,WARN,94,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
en/entardecer.html,WARN,94,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/entardecer.html,WARN,94,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/eventos.html,FAIL,64,FAIL,SEO,title,Página sem title válido.,
en/eventos.html,FAIL,64,FAIL,SEO,meta_description,Página sem meta description.,
en/eventos.html,FAIL,64,FAIL,SEO,canonical,Página sem canonical.,
en/eventos.html,FAIL,64,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
en/eventos.html,FAIL,64,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/eventos.html,FAIL,64,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/feijoada-com-vista-rio-de-janeiro.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
en/feijoada-com-vista-rio-de-janeiro.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
en/feijoada-com-vista-rio-de-janeiro.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/feijoada-com-vista-rio-de-janeiro.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/feijoada.html,FAIL,84,FAIL,SEO,meta_description,Página sem meta description.,
en/feijoada.html,FAIL,84,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
en/feijoada.html,FAIL,84,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/feijoada.html,FAIL,84,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/gastronomia-carioca.html,FAIL,74,FAIL,SEO,meta_description,Página sem meta description.,
en/gastronomia-carioca.html,FAIL,74,FAIL,SEO,canonical,Página sem canonical.,
en/gastronomia-carioca.html,FAIL,74,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
en/gastronomia-carioca.html,FAIL,74,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/gastronomia-carioca.html,FAIL,74,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/guia-do-rio.html,FAIL,74,FAIL,SEO,meta_description,Página sem meta description.,
en/guia-do-rio.html,FAIL,74,FAIL,SEO,canonical,Página sem canonical.,
en/guia-do-rio.html,FAIL,74,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
en/guia-do-rio.html,FAIL,74,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/guia-do-rio.html,FAIL,74,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/how-to-get-there.html,WARN,98,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/index.html,FAIL,64,FAIL,SEO,meta_description,Página sem meta description.,
en/index.html,FAIL,64,FAIL,SEO,canonical,Página sem canonical.,
en/index.html,FAIL,64,FAIL,SEO_SCHEMA,restaurant_type_array,Restaurant misturado em @type array.,
en/index.html,FAIL,64,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
en/index.html,FAIL,64,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/index.html,FAIL,64,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/morro-da-urca.html,FAIL,64,FAIL,SEO,meta_description,Página sem meta description.,
en/morro-da-urca.html,FAIL,64,FAIL,SEO,canonical,Página sem canonical.,
en/morro-da-urca.html,FAIL,64,FAIL,SEO_SCHEMA,restaurant_type_array,Restaurant misturado em @type array.,
en/morro-da-urca.html,FAIL,64,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
en/morro-da-urca.html,FAIL,64,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/morro-da-urca.html,FAIL,64,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/nossa-visao.html,FAIL,68,FAIL,SEO,meta_description,Página sem meta description.,
en/nossa-visao.html,FAIL,68,FAIL,SEO,canonical,Página sem canonical.,
en/nossa-visao.html,FAIL,68,FAIL,SEO_SCHEMA,restaurant_type_array,Restaurant misturado em @type array.,
en/nossa-visao.html,FAIL,68,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/o-que-fazer-depois-do-bondinho-pao-de-acucar.html,FAIL,74,FAIL,SEO,meta_description,Página sem meta description.,
en/o-que-fazer-depois-do-bondinho-pao-de-acucar.html,FAIL,74,FAIL,SEO,canonical,Página sem canonical.,
en/o-que-fazer-depois-do-bondinho-pao-de-acucar.html,FAIL,74,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
en/o-que-fazer-depois-do-bondinho-pao-de-acucar.html,FAIL,74,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/o-que-fazer-depois-do-bondinho-pao-de-acucar.html,FAIL,74,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/parque-bondinho.html,FAIL,64,FAIL,SEO,meta_description,Página sem meta description.,
en/parque-bondinho.html,FAIL,64,FAIL,SEO,canonical,Página sem canonical.,
en/parque-bondinho.html,FAIL,64,FAIL,SEO_SCHEMA,restaurant_type_array,Restaurant misturado em @type array.,
en/parque-bondinho.html,FAIL,64,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
en/parque-bondinho.html,FAIL,64,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/parque-bondinho.html,FAIL,64,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/por-do-sol-morro-da-urca.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
en/por-do-sol-morro-da-urca.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
en/por-do-sol-morro-da-urca.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/por-do-sol-morro-da-urca.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/restaurant-at-urca-hill.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
en/restaurant-at-urca-hill.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
en/restaurant-at-urca-hill.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/restaurant-at-urca-hill.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/restaurants-near-sugarloaf-mountain.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
en/restaurants-near-sugarloaf-mountain.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
en/restaurants-near-sugarloaf-mountain.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/restaurants-near-sugarloaf-mountain.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/roteiro-meio-dia-urca-pao-de-acucar.html,FAIL,74,FAIL,SEO,meta_description,Página sem meta description.,
en/roteiro-meio-dia-urca-pao-de-acucar.html,FAIL,74,FAIL,SEO,canonical,Página sem canonical.,
en/roteiro-meio-dia-urca-pao-de-acucar.html,FAIL,74,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
en/roteiro-meio-dia-urca-pao-de-acucar.html,FAIL,74,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/roteiro-meio-dia-urca-pao-de-acucar.html,FAIL,74,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/sugarloaf-cable-car-park.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
en/sugarloaf-cable-car-park.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
en/sugarloaf-cable-car-park.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/sugarloaf-cable-car-park.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/sugarloaf-cable-car-restaurant.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
en/sugarloaf-cable-car-restaurant.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
en/sugarloaf-cable-car-restaurant.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/sugarloaf-cable-car-restaurant.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/sunset.html,WARN,94,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
en/sunset.html,WARN,94,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/sunset.html,WARN,94,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
en/where-to-eat-near-sugarloaf.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
en/where-to-eat-near-sugarloaf.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
en/where-to-eat-near-sugarloaf.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
en/where-to-eat-near-sugarloaf.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
entardecer.html,WARN,94,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
entardecer.html,WARN,94,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
entardecer.html,WARN,94,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/almoco-morro-da-urca.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
es/almoco-morro-da-urca.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
es/almoco-morro-da-urca.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/almoco-morro-da-urca.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/almoco.html,WARN,94,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
es/almoco.html,WARN,94,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/almoco.html,WARN,94,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/atardecer.html,WARN,94,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
es/atardecer.html,WARN,94,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/atardecer.html,WARN,94,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/cafe-da-manha-pao-de-acucar.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
es/cafe-da-manha-pao-de-acucar.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
es/cafe-da-manha-pao-de-acucar.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/cafe-da-manha-pao-de-acucar.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/cafe-da-manha.html,WARN,94,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
es/cafe-da-manha.html,WARN,94,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/cafe-da-manha.html,WARN,94,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/caipirinha-com-vista-rio.html,FAIL,66,FAIL,SEO,meta_description,Página sem meta description.,
es/caipirinha-com-vista-rio.html,FAIL,66,FAIL,SEO,canonical,Página sem canonical.,
es/caipirinha-com-vista-rio.html,FAIL,66,FAIL,SEO_SCHEMA,restaurant_type_array,Restaurant misturado em @type array.,
es/caipirinha-com-vista-rio.html,FAIL,66,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/caipirinha-com-vista-rio.html,FAIL,66,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/cardapio.html,FAIL,84,FAIL,SEO,meta_description,Página sem meta description.,
es/cardapio.html,FAIL,84,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
es/cardapio.html,FAIL,84,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/cardapio.html,FAIL,84,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/como-llegar.html,WARN,98,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/contato.html,FAIL,68,FAIL,SEO,meta_description,Página sem meta description.,
es/contato.html,FAIL,68,FAIL,SEO,canonical,Página sem canonical.,
es/contato.html,FAIL,68,FAIL,SEO_SCHEMA,restaurant_type_array,Restaurant misturado em @type array.,
es/contato.html,FAIL,68,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/desayuno-con-vista-rio-de-janeiro.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
es/desayuno-con-vista-rio-de-janeiro.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
es/desayuno-con-vista-rio-de-janeiro.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/desayuno-con-vista-rio-de-janeiro.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/donde-comer-cerca-del-pan-de-azucar.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
es/donde-comer-cerca-del-pan-de-azucar.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
es/donde-comer-cerca-del-pan-de-azucar.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/donde-comer-cerca-del-pan-de-azucar.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/entardecer.html,FAIL,84,FAIL,SEO,meta_description,Página sem meta description.,
es/entardecer.html,FAIL,84,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
es/entardecer.html,FAIL,84,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/entardecer.html,FAIL,84,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/eventos.html,FAIL,74,FAIL,SEO,meta_description,Página sem meta description.,
es/eventos.html,FAIL,74,FAIL,SEO,canonical,Página sem canonical.,
es/eventos.html,FAIL,74,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
es/eventos.html,FAIL,74,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/eventos.html,FAIL,74,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/feijoada-com-vista-rio-de-janeiro.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
es/feijoada-com-vista-rio-de-janeiro.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
es/feijoada-com-vista-rio-de-janeiro.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/feijoada-com-vista-rio-de-janeiro.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/feijoada.html,FAIL,84,FAIL,SEO,meta_description,Página sem meta description.,
es/feijoada.html,FAIL,84,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
es/feijoada.html,FAIL,84,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/feijoada.html,FAIL,84,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/gastronomia-carioca.html,FAIL,74,FAIL,SEO,meta_description,Página sem meta description.,
es/gastronomia-carioca.html,FAIL,74,FAIL,SEO,canonical,Página sem canonical.,
es/gastronomia-carioca.html,FAIL,74,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
es/gastronomia-carioca.html,FAIL,74,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/gastronomia-carioca.html,FAIL,74,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/guia-do-rio.html,FAIL,74,FAIL,SEO,meta_description,Página sem meta description.,
es/guia-do-rio.html,FAIL,74,FAIL,SEO,canonical,Página sem canonical.,
es/guia-do-rio.html,FAIL,74,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
es/guia-do-rio.html,FAIL,74,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/guia-do-rio.html,FAIL,74,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/index.html,FAIL,64,FAIL,SEO,meta_description,Página sem meta description.,
es/index.html,FAIL,64,FAIL,SEO,canonical,Página sem canonical.,
es/index.html,FAIL,64,FAIL,SEO_SCHEMA,restaurant_type_array,Restaurant misturado em @type array.,
es/index.html,FAIL,64,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
es/index.html,FAIL,64,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/index.html,FAIL,64,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/morro-da-urca.html,FAIL,64,FAIL,SEO,meta_description,Página sem meta description.,
es/morro-da-urca.html,FAIL,64,FAIL,SEO,canonical,Página sem canonical.,
es/morro-da-urca.html,FAIL,64,FAIL,SEO_SCHEMA,restaurant_type_array,Restaurant misturado em @type array.,
es/morro-da-urca.html,FAIL,64,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
es/morro-da-urca.html,FAIL,64,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/morro-da-urca.html,FAIL,64,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/nossa-visao.html,FAIL,68,FAIL,SEO,meta_description,Página sem meta description.,
es/nossa-visao.html,FAIL,68,FAIL,SEO,canonical,Página sem canonical.,
es/nossa-visao.html,FAIL,68,FAIL,SEO_SCHEMA,restaurant_type_array,Restaurant misturado em @type array.,
es/nossa-visao.html,FAIL,68,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/o-que-fazer-depois-do-bondinho-pao-de-acucar.html,FAIL,64,FAIL,SEO,title,Página sem title válido.,
es/o-que-fazer-depois-do-bondinho-pao-de-acucar.html,FAIL,64,FAIL,SEO,meta_description,Página sem meta description.,
es/o-que-fazer-depois-do-bondinho-pao-de-acucar.html,FAIL,64,FAIL,SEO,canonical,Página sem canonical.,
es/o-que-fazer-depois-do-bondinho-pao-de-acucar.html,FAIL,64,WARN,VISUAL,low_opacity,Opacity baixa detectada; validar texto real.,
es/o-que-fazer-depois-do-bondinho-pao-de-acucar.html,FAIL,64,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/o-que-fazer-depois-do-bondinho-pao-de-acucar.html,FAIL,64,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/parque-bondinho-pan-de-azucar.html,FAIL,76,FAIL,SEO,meta_description,Página sem meta description.,
es/parque-bondinho-pan-de-azucar.html,FAIL,76,FAIL,SEO,canonical,Página sem canonical.,
es/parque-bondinho-pan-de-azucar.html,FAIL,76,WARN,VISUAL,light_bg_light_text,Risco de texto claro em fundo claro.,
es/parque-bondinho-pan-de-azucar.html,FAIL,76,WARN,VISUAL,dark_bg_dark_text,Risco de texto escuro em fundo escuro.,
es/parque-bondinho.html,FAIL,64,FAIL,SEO,meta_description,Página sem meta description.,
es/parque-bondinho.html,FAIL,64,FAIL,SEO,canonical,Página sem canonical.,
